Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3085 284,14-Oct-20,Wednesday,21,Visa,PIN,£42,ATM,Entertainment,USA,USA,United Kingdom,F,43.1,Barclays,0
#3565 029,13-Oct-20,Tuesday,7,Visa,PIN,£29,ATM,Electronics,USA,USA,USA,M,53.1,Monzo,0
#3211 515,14-Oct-20,Wednesday,18,Visa,PIN,£20,ATM,Services,USA,USA,USA,F,54.6,Monzo,0
#3638 638,14-Oct-20,Wednesday,10,Visa,PIN,£9,ATM,Services,USA,USA,United Kingdom,F,41.2,Barclays,0
#3418 243,13-Oct-20,Tuesday,8,Visa,PIN,£26,ATM,Entertainment,USA,USA,United Kingdom,F,43.7,Barclays,0
#2773 112,13-Oct-20,Tuesday,18,MasterCard,PIN,£353,ATM,Services,USA,USA,United Kingdom,M,52.3,Barclays,0
#3452 777,14-Oct-20,Wednesday,13,MasterCard,PIN,£55,ATM,Fashion,USA,USA,USA,M,29.7,Barclays,0
#2835 392,14-Oct-20,Wednesday,17,Visa,PIN,£8,ATM,Restaurant,USA,USA,USA,F,41.7,Barclays,0
#2876 982,13-Oct-20,Tuesday,17,MasterCard,PIN,£13,ATM,Electronics,USA,USA,USA,F,33.7,Barclays,0
#3300 989,13-Oct-20,Tuesday,17,Visa,PIN,£29,ATM,Children,USA,USA,USA,F,54.7,Barclays,0
#3203 759,14-Oct-20,Wednesday,21,Visa,PIN,£242,ATM,Products,USA,USA,USA,F,41.2,Barlcays,0
#2928 042,14-Oct-20,Wednesday,16,Visa,PIN,£23,ATM,Products,USA,USA,USA,M,36.2,Monzo,0
#2874 930,14-Oct-20,Wednesday,11,MasterCard,PIN,£172,ATM,Children,USA,United Kingdom,USA,F,63.3,Barclays,0
#3048 610,13-Oct-20,Tuesday,9,Visa,PIN,£232,ATM,Children,USA,USA,USA,M,33,Lloyds,0
#2720 256,13-Oct-20,Tuesday,18,MasterCard,PIN,£27,ATM,Services,USA,USA,USA,M,36.7,Barclays,0
#3178 556,14-Oct-20,Wednesday,21,MasterCard,PIN,£185,ATM,Products,USA,USA,United Kingdom,M,27.3,Halifax,0
#3640 485,14-Oct-20,Wednesday,8,MasterCard,PIN,£13,ATM,Children,USA,USA,USA,F,38.8,Barclays,0
#2743 621,14-Oct-20,Wednesday,20,Visa,PIN,£18,ATM,Restaurant,USA,USA,USA,F,38.4,Barclays,0
#3189 751,14-Oct-20,Wednesday,12,Visa,PIN,£230,ATM,Children,USA,USA,United Kingdom,M,36,Barlcays,0
#3239 892,13-Oct-20,Tuesday,7,MasterCard,PIN,£25,ATM,Electronics,USA,USA,USA,M,56.3,Barclays,0
#2742 155,13-Oct-20,Tuesday,20,Visa,PIN,£64,ATM,Entertainment,USA,USA,United Kingdom,M,55,Barclays,0
#3403 772,13-Oct-20,Tuesday,10,Visa,PIN,£255,ATM,Subscription,USA,USA,USA,M,53,RBS,0
#2865 640,14-Oct-20,Wednesday,17,Visa,PIN,£116,ATM,Entertainment,USA,USA,USA,M,49.1,RBS,0
#3682 609,13-Oct-20,Tuesday,8,Visa,PIN,£257,ATM,Food,USA,USA,USA,F,36.6,Barclays,0
#3284 619,14-Oct-20,Wednesday,7,Visa,PIN,£13,ATM,Services,USA,USA,USA,M,39.3,Metro,0
#3352 323,13-Oct-20,Tuesday,18,Visa,PIN,£35,ATM,Restaurant,USA,USA,USA,F,44.8,Barclays,0
#3246 411,13-Oct-20,Tuesday,7,Visa,PIN,£304,ATM,Restaurant,USA,USA,United Kingdom,M,54.7,Barclays,0
#3384 795,14-Oct-20,Wednesday,16,Visa,PIN,£326,ATM,Children,USA,USA,United Kingdom,F,49.5,HSBC,0
#3291 987,14-Oct-20,Wednesday,16,MasterCard,PIN,£26,ATM,Electronics,USA,USA,USA,F,52.8,Barclays,0
#3104 136,14-Oct-20,Wednesday,17,MasterCard,PIN,£290,ATM,Electronics,USA,USA,United Kingdom,M,34.8,Barclays,0
#2687 168,13-Oct-20,Tuesday,14,Visa,PIN,£252,ATM,Gaming,USA,USA,United Kingdom,M,36.6,Barclays,0
#2705 165,13-Oct-20,Tuesday,13,MasterCard,PIN,£6,ATM,Subscription,USA,USA,USA,F,45.5,Monzo,0
#3682 312,13-Oct-20,Tuesday,6,MasterCard,PIN,£6,ATM,Food,USA,USA,United Kingdom,M,34.7,Barlcays,1
#3656 099,14-Oct-20,Wednesday,14,MasterCard,PIN,£70,ATM,Fashion,USA,USA,USA,F,48,Monzo,0
#2559 100,13-Oct-20,Tuesday,16,Visa,PIN,£149,ATM,Restaurant,USA,USA,United Kingdom,F,47.7,Barlcays,0
#2585 491,14-Oct-20,Wednesday,14,Visa,PIN,£364,ATM,Products,USA,USA,United Kingdom,M,42,Barclays,0
#2766 297,13-Oct-20,Tuesday,22,MasterCard,PIN,£5,ATM,Subscription,USA,USA,United Kingdom,F,36.5,Halifax,0
#3364 040,13-Oct-20,Tuesday,11,MasterCard,PIN,£178,ATM,Subscription,USA,USA,United Kingdom,M,39.5,Lloyds,0
#2622 507,14-Oct-20,Wednesday,21,Visa,PIN,£237,ATM,Gaming,USA,USA,USA,M,43.3,Metro,0
#3223 418,14-Oct-20,Wednesday,9,Visa,PIN,£186,ATM,Entertainment,USA,USA,USA,F,30,Lloyds,0
#2937 975,13-Oct-20,Tuesday,19,MasterCard,PIN,£388,ATM,Children,USA,USA,United Kingdom,M,46.7,HSBC,1
#3124 618,13-Oct-20,Tuesday,11,MasterCard,PIN,£27,ATM,Services,USA,USA,USA,M,58.7,Halifax,0
#3599 122,14-Oct-20,Wednesday,13,MasterCard,PIN,£229,ATM,Electronics,USA,USA,USA,M,43.1,HSBC,0
#3483 694,13-Oct-20,Tuesday,12,MasterCard,PIN,£373,ATM,Services,USA,USA,United Kingdom,F,51.3,Monzo,1
#2630 409,14-Oct-20,Wednesday,4,Visa,PIN,£162,ATM,Gaming,USA,USA,United Kingdom,M,50.4,Metro,1
#3547 830,13-Oct-20,Tuesday,19,Visa,PIN,£28,ATM,Products,USA,USA,USA,M,20.9,Barclays,0
#2732 078,14-Oct-20,Wednesday,17,Visa,PIN,£263,ATM,Electronics,USA,USA,United Kingdom,M,57.2,Lloyds,0
#3639 158,14-Oct-20,Wednesday,10,Visa,PIN,£15,ATM,Products,USA,USA,USA,M,51.2,Barclays,0
#3103 819,14-Oct-20,Wednesday,0,Visa,PIN,£389,ATM,Gaming,USA,USA,United Kingdom,F,39.8,Barclays,1
#2734 672,14-Oct-20,Wednesday,19,Visa,PIN,£17,ATM,Entertainment,USA,USA,USA,M,42.6,Monzo,0
#2611 237,13-Oct-20,Tuesday,14,Visa,PIN,£59,ATM,Children,USA,United Kingdom,USA,F,64.2,Barclays,0
#3092 858,14-Oct-20,Wednesday,20,Visa,PIN,£16,ATM,Electronics,USA,USA,USA,M,44.8,Barlcays,0
#2875 347,13-Oct-20,Tuesday,11,MasterCard,PIN,£8,ATM,Gaming,USA,USA,United Kingdom,F,50.5,RBS,1
#3662 795,14-Oct-20,Wednesday,4,Visa,PIN,£23,ATM,Electronics,USA,USA,United Kingdom,M,35,Monzo,1
#3141 266,13-Oct-20,Tuesday,15,MasterCard,PIN,£27,ATM,Entertainment,USA,USA,United Kingdom,F,51.8,Barclays,0
#2631 124,13-Oct-20,Tuesday,21,Visa,PIN,£135,ATM,Products,USA,USA,United Kingdom,M,41.2,Metro,1
#3151 033,13-Oct-20,Tuesday,13,Visa,PIN,£224,ATM,Children,USA,USA,United Kingdom,M,36,RBS,0
#2904 025,14-Oct-20,Wednesday,8,MasterCard,PIN,£5,ATM,Electronics,USA,USA,United Kingdom,F,50.2,HSBC,1
#3221 217,14-Oct-20,Wednesday,11,Visa,PIN,£21,ATM,Gaming,USA,USA,USA,F,24.4,Barclays,0
#2854 093,13-Oct-20,Tuesday,12,MasterCard,PIN,£64,ATM,Products,USA,USA,USA,M,32.6,Barclays,0
#2881 721,13-Oct-20,Tuesday,23,Visa,PIN,£90,ATM,Restaurant,USA,USA,United Kingdom,F,28.1,Halifax,0
#2796 534,14-Oct-20,Wednesday,5,Visa,PIN,£24,ATM,Services,USA,USA,United Kingdom,M,47.9,Lloyds,1
#2961 669,13-Oct-20,Tuesday,21,MasterCard,PIN,£27,ATM,Restaurant,USA,USA,USA,M,42.4,Monzo,0
#2854 767,13-Oct-20,Tuesday,19,Visa,PIN,£153,ATM,Fashion,USA,USA,United Kingdom,F,52.7,Halifax,0
#3154 112,14-Oct-20,Wednesday,11,MasterCard,PIN,£271,ATM,Food,USA,USA,United Kingdom,F,43.5,RBS,0
#2879 701,13-Oct-20,Tuesday,13,MasterCard,PIN,£16,ATM,Products,USA,USA,United Kingdom,F,53.1,RBS,0
#3329 547,14-Oct-20,Wednesday,9,Visa,PIN,£361,ATM,Fashion,USA,United Kingdom,USA,M,43,Barclays,0
#3497 627,13-Oct-20,Tuesday,16,Visa,PIN,£388,ATM,Fashion,USA,USA,United Kingdom,M,43.9,Halifax,1
#2842 524,14-Oct-20,Wednesday,22,Visa,PIN,£329,ATM,Entertainment,USA,USA,USA,M,44.3,Barclays,0
#3558 123,14-Oct-20,Wednesday,9,MasterCard,PIN,£12,ATM,Products,USA,USA,USA,F,56.4,Metro,0
#3608 824,14-Oct-20,Wednesday,21,MasterCard,PIN,£239,ATM,Products,USA,USA,United Kingdom,F,57.6,Barclays,0
#2642 790,14-Oct-20,Wednesday,11,MasterCard,PIN,£7,ATM,Subscription,USA,USA,USA,M,45.5,Barclays,0
#2981 838,14-Oct-20,Wednesday,16,MasterCard,PIN,£348,ATM,Food,USA,USA,USA,M,52.2,RBS,0
#3434 776,14-Oct-20,Wednesday,17,Visa,PIN,£26,ATM,Food,USA,USA,USA,F,44.9,Metro,0
#2702 523,13-Oct-20,Tuesday,1,Visa,PIN,£22,ATM,Fashion,USA,USA,United Kingdom,F,39.6,Barclays,1
#3143 341,13-Oct-20,Tuesday,10,Visa,PIN,£17,ATM,Subscription,USA,USA,USA,M,23.6,Monzo,0
#3010 656,14-Oct-20,Wednesday,2,MasterCard,PIN,£13,ATM,Children,USA,USA,United Kingdom,M,51.6,Lloyds,1
#3293 002,14-Oct-20,Wednesday,15,Visa,PIN,£17,ATM,Children,USA,USA,USA,F,39.1,HSBC,0
#2935 642,14-Oct-20,Wednesday,20,Visa,PIN,£109,ATM,Products,USA,United Kingdom,USA,F,40.2,Lloyds,0
#2869 453,13-Oct-20,Tuesday,16,Visa,PIN,£16,ATM,Services,USA,USA,USA,M,49.9,Barlcays,0
#2696 507,14-Oct-20,Wednesday,12,MasterCard,PIN,£268,ATM,Restaurant,USA,USA,USA,F,51.8,Halifax,0
#3489 374,14-Oct-20,Wednesday,21,Visa,PIN,£12,ATM,Children,USA,USA,USA,M,73.6,Halifax,0
#3114 759,14-Oct-20,Wednesday,0,MasterCard,PIN,£365,ATM,Fashion,USA,USA,United Kingdom,M,37,Barclays,1
#3514 109,13-Oct-20,Tuesday,16,Visa,PIN,£27,ATM,Children,USA,USA,USA,M,50.8,Barlcays,0
#3371 401,14-Oct-20,Wednesday,1,MasterCard,PIN,£12,ATM,Entertainment,USA,USA,United Kingdom,M,35.9,Metro,1
#2955 011,13-Oct-20,Tuesday,14,MasterCard,PIN,£22,ATM,Entertainment,USA,USA,USA,F,48.3,Metro,0
#2967 401,13-Oct-20,Tuesday,11,MasterCard,PIN,£100,ATM,Fashion,USA,USA,USA,M,45.1,Barclays,0
#2678 261,13-Oct-20,Tuesday,13,MasterCard,PIN,£30,ATM,Gaming,USA,USA,United Kingdom,M,34.7,Halifax,0
#3666 302,13-Oct-20,Tuesday,15,MasterCard,PIN,£27,ATM,Subscription,USA,USA,USA,M,30.6,Metro,0
#3083 648,13-Oct-20,Tuesday,19,Visa,PIN,£15,ATM,Fashion,USA,USA,USA,F,51.4,HSBC,0
#2927 413,13-Oct-20,Tuesday,3,MasterCard,PIN,£20,ATM,Children,USA,USA,United Kingdom,F,40.8,Lloyds,1
#3309 301,14-Oct-20,Wednesday,15,MasterCard,PIN,£6,ATM,Children,USA,USA,USA,F,37,Metro,0
#3001 424,13-Oct-20,Tuesday,10,Visa,PIN,£268,ATM,Restaurant,USA,USA,United Kingdom,M,33.6,Monzo,0
#3410 685,14-Oct-20,Wednesday,16,Visa,PIN,£17,ATM,Fashion,USA,USA,USA,M,43.1,Metro,0
#3369 911,13-Oct-20,Tuesday,23,Visa,PIN,£32,ATM,Entertainment,USA,USA,USA,M,42.8,Lloyds,0
#2614 250,14-Oct-20,Wednesday,12,MasterCard,PIN,£25,ATM,Children,USA,USA,United Kingdom,F,36.5,RBS,0
#3679 641,13-Oct-20,Tuesday,21,Visa,PIN,£21,ATM,Gaming,USA,USA,USA,F,49.7,Monzo,0
#2926 901,14-Oct-20,Wednesday,23,Visa,PIN,£26,ATM,Subscription,USA,USA,United Kingdom,F,31.7,Metro,1
#2791 240,13-Oct-20,Tuesday,0,MasterCard,PIN,£366,ATM,Electronics,USA,USA,United Kingdom,M,33.6,Barclays,1
#3228 288,13-Oct-20,Tuesday,9,MasterCard,PIN,£265,ATM,Subscription,USA,USA,United Kingdom,M,45.4,Metro,0
#3673 345,13-Oct-20,Tuesday,7,MasterCard,PIN,£19,ATM,Food,USA,USA,USA,M,43.7,HSBC,0
#3538 033,14-Oct-20,Wednesday,13,MasterCard,PIN,£240,ATM,Subscription,USA,USA,USA,M,32.9,Halifax,0
#3428 356,14-Oct-20,Wednesday,12,MasterCard,PIN,£349,ATM,Restaurant,USA,USA,USA,M,53.1,Barlcays,0
#3344 544,13-Oct-20,Tuesday,22,Visa,PIN,£400,ATM,Food,USA,USA,USA,F,33.5,HSBC,0
#3120 051,14-Oct-20,Wednesday,15,MasterCard,PIN,£27,ATM,Subscription,USA,USA,United Kingdom,F,21.8,Monzo,0
#3351 177,14-Oct-20,Wednesday,22,Visa,PIN,£217,ATM,Fashion,USA,USA,USA,M,61.1,HSBC,0
#2779 159,14-Oct-20,Wednesday,16,Visa,PIN,£221,ATM,Children,USA,USA,USA,F,33.5,Halifax,0
#2783 930,14-Oct-20,Wednesday,22,Visa,PIN,£21,ATM,Gaming,USA,USA,USA,M,61.3,Barclays,0
#2688 489,14-Oct-20,Wednesday,9,MasterCard,PIN,£175,ATM,Services,USA,USA,USA,M,35,Monzo,0
#2777 505,13-Oct-20,Tuesday,21,Visa,PIN,£147,ATM,Restaurant,USA,USA,United Kingdom,M,39.6,Barclays,1
#3184 132,14-Oct-20,Wednesday,10,MasterCard,PIN,£288,ATM,Entertainment,USA,USA,USA,F,43.7,Barclays,0
#3363 216,14-Oct-20,Wednesday,13,MasterCard,PIN,£116,ATM,Products,USA,USA,United Kingdom,F,40,Barlcays,0
#2721 908,13-Oct-20,Tuesday,15,Visa,PIN,£5,ATM,Food,USA,USA,USA,F,35.5,Monzo,0
#3241 303,14-Oct-20,Wednesday,17,MasterCard,PIN,£26,ATM,Subscription,USA,USA,USA,M,38,Barclays,0
#3027 475,13-Oct-20,Tuesday,16,MasterCard,PIN,£14,ATM,Products,USA,USA,USA,M,36.6,Halifax,0
#3580 136,13-Oct-20,Tuesday,17,MasterCard,PIN,£90,ATM,Fashion,USA,USA,United Kingdom,F,40.8,Lloyds,0
#3655 419,14-Oct-20,Wednesday,23,MasterCard,PIN,£24,ATM,Fashion,USA,USA,USA,M,43.6,RBS,0
#2571 652,14-Oct-20,Wednesday,23,Visa,PIN,£6,ATM,Children,USA,USA,USA,M,34.9,Barclays,0
#3521 797,14-Oct-20,Wednesday,13,Visa,PIN,£188,ATM,Fashion,USA,USA,USA,F,51.4,Halifax,0
#3597 940,14-Oct-20,Wednesday,12,MasterCard,PIN,£27,ATM,Food,USA,USA,USA,M,39.6,Barclays,0
#2961 443,14-Oct-20,Wednesday,13,MasterCard,PIN,£8,ATM,Electronics,USA,USA,USA,M,51.8,Metro,0
#3314 120,13-Oct-20,Tuesday,23,MasterCard,PIN,£5,ATM,Services,USA,USA,USA,M,51.6,HSBC,0
#2808 585,13-Oct-20,Tuesday,22,Visa,PIN,£249,ATM,Subscription,USA,USA,USA,F,34.7,Barclays,0
#3365 543,13-Oct-20,Tuesday,8,MasterCard,PIN,£14,ATM,Fashion,USA,USA,USA,M,56,Barclays,0
#3310 292,14-Oct-20,Wednesday,18,MasterCard,PIN,£9,ATM,Products,USA,USA,United Kingdom,F,37.1,Barclays,0
#2975 829,14-Oct-20,Wednesday,19,MasterCard,PIN,£166,ATM,Services,USA,USA,United Kingdom,F,63.3,Barclays,0
#2853 058,13-Oct-20,Tuesday,9,MasterCard,PIN,£19,ATM,Food,USA,USA,USA,M,59.1,RBS,0
#2718 802,14-Oct-20,Wednesday,12,Visa,PIN,£26,ATM,Subscription,USA,USA,USA,F,32.5,Lloyds,0
#2799 619,13-Oct-20,Tuesday,22,MasterCard,PIN,£16,ATM,Entertainment,USA,USA,United Kingdom,M,52.5,RBS,0
#2592 336,14-Oct-20,Wednesday,17,MasterCard,PIN,£21,ATM,Services,USA,USA,USA,F,57.8,Halifax,0
#2683 852,14-Oct-20,Wednesday,7,Visa,PIN,£112,ATM,Entertainment,USA,USA,USA,F,52.1,HSBC,0
#2747 784,14-Oct-20,Wednesday,20,MasterCard,PIN,£96,ATM,Services,USA,USA,United Kingdom,F,31.8,Barclays,0
#3138 360,13-Oct-20,Tuesday,9,MasterCard,PIN,£373,ATM,Subscription,USA,USA,USA,F,55.7,Barclays,0
#3668 645,13-Oct-20,Tuesday,22,MasterCard,PIN,£266,ATM,Services,USA,USA,United Kingdom,F,59.3,Lloyds,0
#3558 420,13-Oct-20,Tuesday,7,MasterCard,PIN,£17,ATM,Subscription,USA,USA,USA,F,49.5,HSBC,0
#3053 654,14-Oct-20,Wednesday,13,Visa,PIN,£135,ATM,Services,USA,USA,United Kingdom,F,48.1,Barclays,0
#2801 358,14-Oct-20,Wednesday,7,MasterCard,PIN,£230,ATM,Entertainment,USA,USA,USA,M,53.9,Barclays,0
#2923 284,14-Oct-20,Wednesday,1,Visa,PIN,£355,ATM,Electronics,USA,USA,United Kingdom,F,63.1,Metro,1
#2648 214,13-Oct-20,Tuesday,13,MasterCard,PIN,£321,ATM,Gaming,USA,USA,United Kingdom,M,41.5,Barclays,0
#3424 527,14-Oct-20,Wednesday,23,MasterCard,PIN,£18,ATM,Restaurant,USA,United Kingdom,USA,F,58.6,HSBC,0
#2568 098,13-Oct-20,Tuesday,9,MasterCard,PIN,£7,ATM,Fashion,USA,USA,USA,F,48.3,Monzo,0
#3176 435,13-Oct-20,Tuesday,3,MasterCard,PIN,£280,ATM,Food,USA,USA,United Kingdom,M,54.7,Barclays,1
#3177 218,13-Oct-20,Tuesday,22,MasterCard,PIN,£120,ATM,Fashion,USA,USA,United Kingdom,M,45.3,Metro,0
#3611 571,13-Oct-20,Tuesday,0,Visa,PIN,£56,ATM,Electronics,USA,USA,United Kingdom,M,34.2,Halifax,1
#3074 444,13-Oct-20,Tuesday,19,Visa,PIN,£20,ATM,Children,USA,USA,USA,F,37.5,Barclays,0
#2622 664,13-Oct-20,Tuesday,7,MasterCard,PIN,£189,ATM,Entertainment,USA,USA,United Kingdom,M,55.7,Metro,0
#2781 881,13-Oct-20,Tuesday,15,Visa,PIN,£234,ATM,Electronics,USA,USA,USA,F,44.7,Monzo,0
#3274 483,14-Oct-20,Wednesday,18,Visa,PIN,£242,ATM,Entertainment,USA,USA,USA,M,55.8,Monzo,0
#2771 384,14-Oct-20,Wednesday,18,MasterCard,PIN,£26,ATM,Gaming,USA,USA,United Kingdom,F,55.6,HSBC,0
#3317 394,13-Oct-20,Tuesday,14,MasterCard,PIN,£28,ATM,Entertainment,USA,USA,USA,M,52.8,Barclays,0
#2889 634,13-Oct-20,Tuesday,21,Visa,PIN,£46,ATM,Fashion,USA,USA,USA,F,52.6,Halifax,0
#3644 943,14-Oct-20,Wednesday,23,MasterCard,PIN,£391,ATM,Restaurant,USA,USA,USA,F,63.6,Barlcays,0
#3129 228,13-Oct-20,Tuesday,10,Visa,PIN,£5,ATM,Restaurant,USA,United Kingdom,USA,M,68.8,Lloyds,0
#3076 784,13-Oct-20,Tuesday,13,Visa,PIN,£71,ATM,Products,USA,USA,USA,M,53.8,Halifax,0
#3393 495,14-Oct-20,Wednesday,13,MasterCard,PIN,£27,ATM,Electronics,USA,USA,USA,M,36.2,Barclays,0
#2947 648,13-Oct-20,Tuesday,8,Visa,PIN,£142,ATM,Subscription,USA,USA,United Kingdom,F,33.8,HSBC,0
#2934 883,13-Oct-20,Tuesday,21,MasterCard,PIN,£25,ATM,Entertainment,USA,USA,United Kingdom,F,43.8,Barclays,0
#2552 127,13-Oct-20,Tuesday,15,Visa,PIN,£236,ATM,Services,USA,USA,USA,M,51.2,HSBC,0
#3424 668,14-Oct-20,Wednesday,23,Visa,PIN,£9,ATM,Services,USA,USA,USA,M,45.3,Barlcays,0
#2904 496,14-Oct-20,Wednesday,14,MasterCard,PIN,£27,ATM,Services,USA,USA,USA,M,45.3,Barclays,0
#3326 736,14-Oct-20,Wednesday,23,Visa,PIN,£19,ATM,Products,USA,USA,USA,M,50,Halifax,0
#2930 973,14-Oct-20,Wednesday,23,MasterCard,PIN,£59,ATM,Gaming,USA,USA,United Kingdom,F,33.5,Barclays,0
#3413 295,14-Oct-20,Wednesday,3,Visa,PIN,£21,ATM,Electronics,USA,USA,United Kingdom,F,35.4,Barclays,1
#2701 239,13-Oct-20,Tuesday,18,Visa,PIN,£39,ATM,Subscription,USA,USA,United Kingdom,F,48.4,HSBC,0
#3624 751,14-Oct-20,Wednesday,21,Visa,PIN,£27,ATM,Services,USA,USA,United Kingdom,M,39.3,Monzo,1
#3184 422,14-Oct-20,Wednesday,19,Visa,PIN,£9,ATM,Restaurant,USA,USA,USA,F,45.5,RBS,0
#3658 932,14-Oct-20,Wednesday,14,MasterCard,PIN,£6,ATM,Children,USA,USA,USA,F,32.5,Barclays,0
#3193 061,13-Oct-20,Tuesday,19,Visa,PIN,£14,ATM,Food,USA,USA,USA,F,32.7,Barlcays,0
#3230 105,14-Oct-20,Wednesday,0,Visa,PIN,£22,ATM,Electronics,USA,USA,United Kingdom,F,33.2,HSBC,1
#3190 394,13-Oct-20,Tuesday,10,MasterCard,PIN,£10,ATM,Entertainment,USA,USA,United Kingdom,M,58,Barlcays,1
#2718 654,13-Oct-20,Tuesday,7,Visa,PIN,£172,ATM,Electronics,USA,USA,USA,M,40.3,Halifax,0
#3175 667,13-Oct-20,Tuesday,12,MasterCard,PIN,£28,ATM,Subscription,USA,USA,USA,M,66.4,Metro,0
#2721 474,14-Oct-20,Wednesday,0,Visa,PIN,£19,ATM,Restaurant,USA,USA,United Kingdom,M,52,Barclays,1
#2591 295,14-Oct-20,Wednesday,13,Visa,PIN,£337,ATM,Entertainment,USA,USA,USA,M,58.2,HSBC,0
#3121 055,13-Oct-20,Tuesday,18,MasterCard,PIN,£25,ATM,Products,USA,USA,United Kingdom,F,31.4,RBS,0
#2736 057,14-Oct-20,Wednesday,22,Visa,PIN,£131,ATM,Subscription,USA,USA,United Kingdom,M,47.6,Metro,1
#3438 555,14-Oct-20,Wednesday,23,MasterCard,PIN,£127,ATM,Food,USA,USA,USA,M,33.8,RBS,0
#3658 544,13-Oct-20,Tuesday,7,Visa,PIN,£20,ATM,Electronics,USA,USA,USA,M,35.2,HSBC,0
#3203 062,13-Oct-20,Tuesday,15,MasterCard,PIN,£197,ATM,Subscription,USA,USA,USA,F,43.9,Monzo,0
#3381 332,13-Oct-20,Tuesday,11,Visa,PIN,£6,ATM,Fashion,USA,USA,USA,F,51.2,Metro,0
#3468 321,13-Oct-20,Tuesday,10,MasterCard,PIN,£29,ATM,Children,USA,United Kingdom,USA,M,18.2,Barclays,0
#2771 943,14-Oct-20,Wednesday,22,Visa,PIN,£10,ATM,Restaurant,USA,United Kingdom,USA,M,44,HSBC,0
#2792 519,13-Oct-20,Tuesday,21,MasterCard,PIN,£23,ATM,Electronics,USA,USA,USA,M,40.8,Lloyds,0
#3624 034,14-Oct-20,Wednesday,6,MasterCard,PIN,£17,ATM,Electronics,USA,USA,United Kingdom,M,39.3,Barclays,1
#2725 393,14-Oct-20,Wednesday,16,Visa,PIN,£335,ATM,Electronics,USA,USA,USA,F,36.6,Halifax,0
#2671 146,14-Oct-20,Wednesday,20,Visa,PIN,£20,ATM,Subscription,USA,USA,USA,F,41.2,Barlcays,0
#2620 493,13-Oct-20,Tuesday,18,Visa,PIN,£16,ATM,Restaurant,USA,USA,USA,M,42.3,Metro,0
#3468 663,14-Oct-20,Wednesday,11,Visa,PIN,£30,ATM,Services,USA,USA,USA,M,49,Metro,0
#3163 198,14-Oct-20,Wednesday,20,Visa,PIN,£234,ATM,Food,USA,USA,USA,F,62.2,Barclays,0
#3541 455,14-Oct-20,Wednesday,12,Visa,PIN,£6,ATM,Products,USA,USA,USA,F,55.8,Monzo,0
#3465 559,13-Oct-20,Tuesday,13,MasterCard,PIN,£9,ATM,Gaming,USA,USA,United Kingdom,M,51,Barclays,1
#3236 769,13-Oct-20,Tuesday,14,MasterCard,PIN,£28,ATM,Children,USA,USA,United Kingdom,F,32.6,Halifax,1
#2936 847,14-Oct-20,Wednesday,17,MasterCard,PIN,£232,ATM,Fashion,USA,USA,USA,M,51.3,Monzo,0
#3343 693,14-Oct-20,Wednesday,21,MasterCard,PIN,£12,ATM,Food,USA,USA,USA,F,40.9,Barlcays,0
#3507 153,14-Oct-20,Wednesday,16,MasterCard,PIN,£290,ATM,Fashion,USA,USA,United Kingdom,M,35.8,Barclays,0
#3101 869,13-Oct-20,Tuesday,21,Visa,PIN,£5,ATM,Fashion,USA,USA,United Kingdom,F,54.5,Barlcays,1
#2698 642,14-Oct-20,Wednesday,20,MasterCard,PIN,£64,ATM,Entertainment,USA,USA,United Kingdom,M,45.1,Barclays,0
#2644 612,14-Oct-20,Wednesday,12,Visa,PIN,£19,ATM,Services,USA,USA,USA,M,38.1,RBS,0
#3030 925,14-Oct-20,Wednesday,0,MasterCard,PIN,£11,ATM,Children,USA,USA,United Kingdom,F,31.6,Barclays,1
#3279 297,14-Oct-20,Wednesday,6,Visa,PIN,£31,ATM,Children,USA,USA,United Kingdom,F,25.2,Barclays,1
#3531 750,14-Oct-20,Wednesday,8,MasterCard,PIN,£22,ATM,Products,USA,USA,USA,F,55.5,Metro,0
#2642 891,14-Oct-20,Wednesday,20,MasterCard,PIN,£27,ATM,Subscription,USA,USA,United Kingdom,M,54.8,Monzo,0
#3450 571,14-Oct-20,Wednesday,9,Visa,PIN,£23,ATM,Gaming,USA,USA,USA,F,35.6,Monzo,0
#2772 708,14-Oct-20,Wednesday,10,MasterCard,PIN,£289,ATM,Children,USA,USA,USA,M,38.5,Monzo,0
#3681 675,14-Oct-20,Wednesday,17,MasterCard,PIN,£9,ATM,Services,USA,USA,United Kingdom,F,45.7,HSBC,0
#3156 261,14-Oct-20,Wednesday,8,MasterCard,PIN,£27,ATM,Products,USA,USA,United Kingdom,F,64.3,Monzo,0
#3200 085,13-Oct-20,Tuesday,23,Visa,PIN,£5,ATM,Electronics,USA,USA,USA,M,43.6,Halifax,0
#3275 742,13-Oct-20,Tuesday,17,Visa,PIN,£342,ATM,Entertainment,USA,USA,United Kingdom,F,50.4,Barlcays,0
#2593 026,14-Oct-20,Wednesday,2,MasterCard,PIN,£13,ATM,Electronics,USA,USA,United Kingdom,F,50.7,Barlcays,1
#2837 611,14-Oct-20,Wednesday,10,Visa,PIN,£17,ATM,Fashion,USA,USA,United Kingdom,F,40.9,Halifax,0
